Id,Expected
5795,2
5796,0
5797,1
5798,1
5799,1
5800,1
5801,2
5802,1
5803,2
5804,1
5805,2
5806,2
5807,2
5808,1
5809,2
5810,1
5811,1
5812,1
5813,0
5814,2
5815,1
5816,1
5817,1
5818,1
5819,1
5820,1
5821,1
5822,0
5823,1
5824,1
5825,2
5826,0
5827,1
5828,1
5829,2
5830,1
5831,2
5832,0
5833,1
5834,1
5835,2
5836,1
5837,1
5838,0
5839,1
5840,1
5841,1
5842,1
5843,1
5844,2
5845,1
5846,1
5847,2
5848,2
5849,1
5850,1
5851,1
5852,2
5853,1
5854,1
5855,2
5856,1
5857,1
5858,1
5859,1
5860,1
5861,1
5862,1
5863,1
5864,2
5865,1
5866,1
5867,1
5868,2
5869,2
5870,0
5871,1
5872,2
5873,2
5874,0
5875,1
5876,1
5877,0
5878,1
5879,1
5880,1
5881,2
5882,1
5883,2
5884,1
5885,2
5886,1
5887,1
5888,1
5889,1
5890,1
5891,2
5892,1
5893,1
5894,1
5895,1
5896,2
5897,2
5898,2
5899,2
5900,2
5901,2
5902,1
5903,2
5904,1
5905,2
5906,0
5907,1
5908,1
5909,1
5910,1
5911,2
5912,1
5913,1
5914,1
5915,2
5916,1
5917,1
5918,1
5919,1
5920,2
5921,1
5922,1
5923,1
5924,1
5925,1
5926,2
5927,1
5928,2
5929,2
5930,1
5931,1
5932,2
5933,1
5934,1
5935,1
5936,1
5937,1
5938,1
5939,1
5940,2
5941,1
5942,1
5943,1
5944,2
5945,1
5946,0
5947,2
5948,1
5949,1
5950,1
5951,1
5952,1
5953,2
5954,0
5955,1
5956,2
5957,2
5958,1
5959,0
5960,2
5961,1
5962,1
5963,1
5964,2
5965,1
5966,0
5967,2
5968,1
5969,2
5970,1
5971,1
5972,1
5973,1
5974,0
5975,1
5976,2
5977,1
5978,0
5979,0
5980,2
5981,2
5982,1
5983,1
5984,1
5985,1
5986,1
5987,2
5988,2
5989,0
5990,2
5991,2
5992,1
5993,1
5994,1
5995,1
5996,1
5997,1
5998,2
5999,0
6000,2
6001,2
6002,1
6003,1
6004,2
6005,2
6006,1
6007,1
6008,1
6009,1
6010,1
6011,1
6012,2
6013,1
6014,2
6015,1
6016,2
6017,1
6018,1
6019,1
6020,0
6021,2
6022,1
6023,2
6024,1
6025,1
6026,1
6027,1
6028,1
6029,1
6030,0
6031,2
6032,0
6033,0
6034,1
6035,1
6036,2
6037,2
6038,1
6039,1
6040,1
6041,2
6042,1
6043,2
6044,1
6045,1
6046,0
6047,1
6048,1
6049,1
6050,1
6051,1
6052,1
6053,1
6054,1
6055,2
6056,1
6057,2
6058,1
6059,1
6060,1
6061,2
6062,1
6063,1
6064,2
6065,0
6066,1
6067,1
6068,2
6069,1
6070,1
6071,1
6072,1
6073,1
6074,1
6075,1
6076,2
6077,2
6078,1
6079,1
6080,1
6081,2
6082,2
6083,2
6084,0
6085,2
6086,2
6087,1
6088,0
6089,1
6090,0
6091,2
6092,1
6093,0
6094,2
6095,2
6096,1
6097,0
6098,1
6099,1
6100,1
6101,2
6102,1
6103,1
6104,2
6105,2
6106,1
6107,1
6108,1
6109,1
6110,1
6111,2
6112,1
6113,1
6114,2
6115,1
6116,1
6117,1
6118,1
6119,2
6120,2
6121,1
6122,1
6123,2
6124,2
6125,2
6126,1
6127,2
6128,2
6129,1
6130,2
6131,2
6132,1
6133,2
6134,1
6135,1
6136,1
6137,2
6138,1
6139,2
6140,1
6141,2
6142,2
6143,1
6144,1
6145,2
6146,0
6147,0
6148,0
6149,1
6150,2
6151,1
6152,0
6153,1
6154,1
6155,2
6156,0
6157,1
6158,2
6159,1
6160,2
6161,1
6162,1
6163,2
6164,1
6165,0
6166,1
6167,1
6168,2
6169,1
6170,2
6171,1
6172,1
6173,1
6174,2
6175,1
6176,1
6177,1
6178,2
6179,2
6180,1
6181,1
6182,2
6183,0
6184,1
6185,1
6186,2
6187,1
6188,0
6189,1
6190,0
6191,1
6192,0
6193,1
6194,2
6195,1
6196,2
6197,2
6198,1
6199,1
6200,1
6201,2
6202,0
6203,1
6204,1
6205,2
6206,2
6207,1
6208,2
6209,2
6210,0
6211,2
6212,1
6213,1
6214,1
6215,2
6216,2
6217,1
6218,0
6219,1
6220,1
6221,2
6222,0
6223,1
6224,1
6225,1
6226,2
6227,0
6228,0
6229,1
6230,2
6231,2
6232,1
6233,1
6234,1
6235,1
6236,2
6237,0
6238,1
6239,2
6240,2
6241,2
6242,1
6243,1
6244,1
6245,1
6246,1
6247,0
6248,2
6249,2
6250,1
6251,1
6252,1
6253,1
6254,0
6255,2
6256,1
6257,1
6258,1
6259,2
6260,1
6261,0
6262,1
6263,1
6264,1
6265,2
6266,2
6267,1
6268,1
6269,2
6270,1
6271,2
6272,0
6273,1
6274,2
6275,1
6276,1
6277,1
6278,1
6279,1
6280,2
6281,2
6282,1
6283,2
6284,1
6285,1
6286,1
6287,2
6288,1
6289,1
6290,1
6291,1
6292,2
6293,2
6294,1
6295,1
6296,1
6297,2
6298,1
6299,1
6300,1
6301,1
6302,1
6303,1
6304,2
6305,1
6306,1
6307,2
6308,2
6309,2
6310,1
6311,1
6312,2
6313,2
6314,1
6315,2
6316,2
6317,1
6318,1
6319,0
6320,0
6321,2
6322,2
6323,1
6324,1
6325,1
6326,2
6327,1
6328,2
6329,1
6330,2
6331,0
6332,2
6333,1
6334,2
6335,2
6336,1
6337,1
6338,0
6339,2
6340,0
6341,1
6342,0
6343,2
6344,2
6345,1
6346,1
6347,1
6348,2
6349,1
6350,1
6351,1
6352,2
6353,1
6354,0
6355,2
6356,1
6357,1
6358,2
6359,1
6360,1
6361,1
6362,2
6363,1
6364,1
6365,2
6366,1
6367,1
6368,1
6369,2
6370,1
6371,2
6372,2
6373,1
6374,1
6375,1
6376,2
6377,1
6378,1
6379,1
6380,0
6381,0
6382,1
6383,1
6384,2
6385,1
6386,0
6387,1
6388,1
6389,1
6390,1
6391,1
6392,0
6393,1
6394,1
6395,0
6396,1
6397,1
6398,2
6399,1
6400,1
6401,2
6402,1
6403,1
6404,1
6405,1
6406,0
6407,2
6408,1
6409,1
6410,2
6411,1
6412,1
6413,1
6414,0
6415,0
6416,1
6417,1
6418,2
6419,2
6420,2
6421,1
6422,2
6423,2
6424,1
6425,1
6426,2
6427,2
6428,2
6429,1
6430,2
6431,1
6432,1
6433,1
6434,1
6435,1
6436,2
6437,1
6438,1
6439,1
6440,1
6441,2
6442,2
6443,1
6444,1
6445,0
6446,1
6447,1
6448,1
6449,2
6450,1
6451,1
6452,1
6453,2
6454,0
6455,2
6456,1
6457,0
6458,1
6459,2
6460,2
6461,2
6462,2
6463,1
6464,0
6465,1
6466,0
6467,1
6468,1
6469,1
6470,2
6471,1
6472,1
6473,1
6474,1
6475,1
6476,0
6477,0
6478,1
6479,2
6480,1
6481,1
6482,0
6483,1
6484,2
6485,1
6486,1
6487,1
6488,1
6489,2
6490,2
6491,2
6492,1
6493,2
6494,2
6495,2
6496,1
6497,0
6498,1
6499,1
6500,1
6501,2
6502,2
6503,1
6504,2
6505,1
6506,2
6507,1
6508,2
6509,1
6510,1
6511,1
6512,2
6513,1
6514,2
6515,2
6516,1
6517,1
6518,2
6519,1
6520,2
6521,1
6522,1
6523,2
6524,2
6525,0
6526,2
6527,2
6528,1
6529,2
6530,1
6531,1
6532,1
6533,1
6534,0
6535,2
6536,2
6537,1
6538,2
6539,1
6540,1
6541,0
6542,2
6543,1
6544,1
6545,1
6546,1
6547,1
6548,1
6549,2
6550,1
6551,1
6552,1
6553,1
6554,1
6555,0
6556,1
6557,1
6558,2
6559,1
6560,1
6561,1
6562,2
6563,1
6564,1
6565,2
6566,2
6567,1
6568,2
6569,2
6570,2
6571,1
6572,1
6573,2
6574,0
6575,1
6576,1
6577,1
6578,1
6579,1
6580,1
6581,0
6582,2
6583,1
6584,1
6585,1
6586,2
6587,0
6588,1
6589,1
6590,2
6591,0
6592,2
6593,0
6594,2
6595,1
6596,0
6597,0
6598,2
6599,2
6600,1
6601,1
6602,1
6603,2
6604,1
6605,1
6606,1
6607,2
6608,1
6609,1
6610,1
6611,0
6612,1
6613,1
6614,1
6615,1
6616,2
6617,1
6618,2
6619,2
6620,1
6621,1
6622,1
6623,2
6624,2
6625,1
6626,2
6627,1
6628,1
6629,1
6630,2
6631,2
6632,0
6633,1
6634,2
6635,2
6636,2
6637,1
6638,2
6639,1
6640,2
6641,0
6642,2
6643,2
6644,1
6645,1
6646,1
6647,1
6648,2
6649,2
6650,2
6651,1
6652,1
6653,1
6654,1
6655,1
6656,2
6657,1
6658,1
6659,0
6660,1
6661,2
6662,2
6663,2
6664,0
6665,1
6666,0
6667,1
6668,1
6669,2
6670,2
6671,1
6672,1
6673,0
6674,2
6675,1
6676,0
6677,1
6678,0
6679,2
6680,1
6681,1
6682,2
6683,2
6684,2
6685,2
6686,1
6687,1
6688,1
6689,2
6690,1
6691,2
6692,1
6693,0
6694,1
6695,2
6696,1
6697,1
6698,1
6699,1
6700,2
6701,1
6702,1
6703,2
6704,1
6705,1
6706,1
6707,1
6708,1
6709,1
6710,2
6711,1
6712,0
6713,2
6714,2
6715,2
6716,1
6717,1
6718,2
6719,1
6720,2
6721,1
6722,1
6723,2
6724,1
6725,2
6726,2
6727,2
6728,1
6729,1
6730,1
6731,2
6732,2
6733,0
6734,1
6735,1
6736,1
6737,1
6738,1
6739,1
6740,1
6741,2
6742,2
6743,1
6744,1
6745,2
6746,1
6747,2
6748,1
6749,2
6750,1
6751,1
6752,2
6753,2
6754,1
6755,1
6756,2
6757,1
6758,1
6759,2
6760,1
6761,1
6762,1
6763,1
6764,1
6765,0
6766,1
6767,1
6768,2
6769,1
6770,1
6771,1
6772,2
6773,1
6774,1
6775,1
6776,1
6777,2
6778,1
6779,1
6780,1
6781,1
6782,1
6783,1
6784,1
6785,1
6786,2
6787,2
6788,1
6789,2
6790,1
6791,0
6792,2
6793,1
6794,1
6795,2
6796,2
6797,2
6798,1
6799,1
6800,2
6801,1
6802,1
6803,1
6804,1
6805,2
6806,2
6807,1
6808,1
6809,1
6810,0
6811,2
6812,2
6813,2
6814,1
6815,0
6816,0
6817,2
6818,1
6819,1
6820,1
6821,1
6822,0
6823,2
6824,2
6825,1
6826,1
6827,1
6828,2
6829,2
6830,0
6831,1
6832,2
6833,2
6834,1
6835,2
6836,2
6837,2
6838,2
6839,1
6840,1
6841,1
6842,1
6843,1
6844,2
6845,1
6846,2
6847,1
6848,1
6849,2
6850,2
6851,1
6852,2
6853,1
6854,0
6855,1
6856,0
6857,1
6858,1
6859,1
6860,0
6861,2
6862,0
6863,1
6864,1
6865,1
6866,1
6867,1
6868,1
6869,1
6870,2
6871,0
6872,1
6873,1
6874,2
6875,1
6876,1
6877,2
6878,2
6879,2
6880,1
6881,1
6882,1
6883,0
6884,1
6885,1
6886,2
6887,2
6888,1
6889,1
6890,1
6891,1
6892,0
6893,2
6894,2
6895,1
6896,2
6897,2
6898,2
6899,1
6900,2
6901,1
6902,0
6903,1
6904,1
6905,2
6906,1
6907,2
6908,0
6909,2
6910,1
6911,1
6912,0
6913,1
6914,2
6915,1
6916,1
6917,2
6918,0
6919,1
6920,1
6921,2
6922,0
6923,1
6924,1
6925,0
6926,2
6927,2
6928,1
6929,2
6930,1
6931,2
6932,2
6933,1
6934,1
6935,2
6936,1
6937,1
6938,1
6939,1
6940,0
6941,1
6942,1
6943,2
6944,1
6945,0
6946,2
6947,1
6948,1
6949,1
6950,1
6951,2
6952,0
6953,1
6954,1
6955,1
6956,1
6957,1
6958,1
6959,1
6960,1
6961,1
6962,1
6963,2
6964,1
6965,2
6966,1
6967,0
6968,1
6969,1
6970,1
6971,2
6972,2
6973,1
6974,2
6975,2
6976,1
6977,1
6978,0
6979,1
6980,1
6981,1
6982,1
6983,2
6984,1
6985,1
6986,2
6987,2
6988,1
6989,2
6990,1
6991,1
6992,1
6993,1
6994,0
6995,1
6996,1
6997,0
6998,1
6999,1
7000,1
7001,1
7002,2
7003,1
7004,1
7005,2
7006,1
7007,1
7008,1
7009,1
7010,1
7011,1
7012,1
7013,1
7014,1
7015,2
7016,1
7017,1
7018,1
7019,1
7020,1
7021,1
7022,2
7023,1
7024,2
7025,1
7026,1
7027,1
7028,1
7029,2
7030,1
7031,1
7032,1
7033,1
7034,1
7035,0
7036,2
7037,2
7038,2
7039,1
7040,0
7041,1
7042,1
7043,1
7044,2
7045,1
7046,1
7047,2
7048,1
7049,2
7050,2
7051,2
7052,1
7053,2
7054,1
7055,2
7056,2
7057,1
7058,1
7059,2
7060,1
7061,0
7062,1
7063,1
7064,1
7065,1
7066,2
7067,1
7068,1
7069,1
7070,1
7071,1
7072,2
7073,1
7074,1
7075,2
7076,0
7077,0
7078,2
7079,1
7080,1
7081,1
7082,1
7083,2
7084,0
7085,1
7086,1
7087,1
7088,1
7089,1
7090,2
7091,0
7092,1
7093,2
7094,1
7095,2
7096,2
7097,1
7098,1
7099,0
7100,2
7101,2
7102,2
7103,2
7104,2
7105,2
7106,1
7107,2
7108,1
7109,2
7110,1
7111,1
7112,0
7113,0
7114,2
7115,1
7116,1
7117,2
7118,1
7119,2
7120,1
7121,2
7122,1
7123,2
7124,2
7125,1
7126,2
7127,2
7128,1
7129,1
7130,1
7131,2
7132,1
7133,1
7134,2
7135,1
7136,1
7137,1
7138,2
7139,0
7140,1
7141,1
7142,1
7143,1
7144,1
7145,1
7146,1
7147,1
7148,1
7149,1
7150,1
7151,1
7152,2
7153,0
7154,1
7155,2
7156,2
7157,1
7158,1
7159,1
7160,2
7161,1
7162,1
7163,2
7164,1
7165,1
7166,2
7167,1
7168,1
7169,1
7170,1
7171,1
7172,1
7173,2
7174,1
7175,2
7176,1
7177,0
7178,1
7179,0
7180,1
7181,1
7182,2
7183,1
7184,2
7185,2
7186,2
7187,2
7188,0
7189,2
7190,1
7191,1
7192,2
7193,2
7194,2
7195,0
7196,2
7197,1
7198,1
7199,2
7200,1
7201,1
7202,0
7203,1
7204,0
7205,2
7206,1
7207,1
7208,2
7209,1
7210,0
7211,1
7212,1
7213,0
7214,0
7215,2
7216,2
7217,1
7218,1
7219,1
7220,1
7221,1
7222,1
7223,1
7224,1
7225,2
7226,0
7227,0
7228,1
7229,1
7230,2
7231,1
7232,1
7233,1
7234,1
7235,1
7236,1
7237,0
7238,1
7239,1
7240,1
7241,1
7242,1
7243,1
7244,1
7245,2
7246,1
7247,1
7248,2
7249,1
7250,1
7251,1
7252,2
7253,0
7254,1
7255,1
7256,1
7257,1
7258,1
7259,1
7260,2
7261,1
7262,2
7263,2
7264,2
7265,2
7266,1
7267,1
7268,1
7269,1
7270,2
7271,2
7272,1
7273,1
7274,1
7275,1
7276,1
7277,0
7278,1
7279,1
7280,1
7281,1
7282,2
7283,2
7284,1
7285,1
7286,0
7287,2
7288,2
7289,1
7290,1
7291,2
7292,2
7293,2
7294,1
7295,1
7296,2
7297,0
7298,1
7299,1
7300,1
7301,1
7302,0
7303,1
7304,1
7305,1
7306,0
7307,0
7308,1
7309,2
7310,1
7311,2
7312,1
7313,1
7314,1
7315,1
7316,1
7317,2
7318,1
7319,1
7320,1
7321,2
7322,2
7323,1
7324,0
7325,0
7326,2
7327,2
7328,2
7329,1
7330,2
7331,1
7332,1
7333,1
7334,2
7335,2
7336,1
7337,1
7338,2
7339,1
7340,2
7341,1
7342,2
7343,2
7344,1
7345,1
7346,2
7347,1
7348,1
7349,1
7350,1
7351,2
7352,1
7353,1
7354,2
7355,1
7356,1
7357,1
7358,2
7359,2
7360,2
7361,2
7362,2
7363,2
7364,1
7365,2
7366,1
7367,2
7368,2
7369,2
7370,2
7371,1
7372,2
7373,1
7374,1
7375,1
7376,1
7377,0
7378,1
7379,1
7380,0
7381,1
7382,2
7383,2
7384,1
7385,1
7386,2
7387,1
7388,2
7389,2
7390,1
7391,1
7392,2
7393,1
7394,2
7395,2
7396,1
7397,1
7398,1
7399,2
7400,1
7401,2
7402,0
7403,0
7404,2
7405,2
7406,1
7407,1
7408,2
7409,2
7410,1
7411,1
7412,1
7413,1
7414,1
7415,1
7416,1
7417,1
7418,1
7419,2
7420,2
7421,1
7422,1
7423,2
7424,1
7425,1
7426,1
7427,2
7428,0
7429,1
7430,1
7431,2
7432,1
7433,2
7434,1
7435,2
7436,1
7437,1
7438,1
7439,2
7440,0
7441,1
7442,1
7443,1
7444,2
7445,2
7446,2
7447,1
7448,1
7449,1
7450,2
7451,1
7452,1
7453,0
7454,1
7455,1
7456,1
7457,2
7458,0
7459,1
7460,1
7461,2
7462,2
7463,1
7464,1
7465,2
7466,2
7467,1
7468,1
7469,1
7470,1
7471,1
7472,1
7473,1
7474,2
7475,0
7476,1
7477,1
7478,1
7479,1
7480,2
7481,1
7482,2
7483,1
7484,1
7485,1
7486,1
7487,2
7488,1
7489,2
7490,2
7491,1
7492,1
7493,1
7494,1
7495,2
7496,1
7497,1
7498,1
7499,1
7500,1
7501,0
7502,1
7503,1
7504,2
7505,1
7506,1
7507,2
7508,1
7509,1
7510,2
7511,0
7512,1
7513,1
7514,0
7515,1
7516,2
7517,1
7518,1
7519,1
7520,1
7521,2
7522,1
7523,1
7524,0
7525,2
7526,0
7527,1
7528,1
7529,1
7530,2
7531,2
7532,1
7533,2
7534,1
7535,2
7536,1
7537,1
7538,1
7539,1
7540,2
7541,1
7542,2
7543,1
7544,1
7545,2
7546,1
7547,2
7548,1
7549,1
7550,1
7551,1
7552,2
7553,1
7554,2
7555,1
7556,2
7557,1
7558,1
7559,1
7560,1
7561,1
7562,2
7563,1
7564,1
7565,2
7566,1
7567,2
7568,2
7569,2
7570,1
7571,1
7572,1
7573,1
7574,1
7575,0
7576,0
7577,1
7578,1
7579,1
7580,1
7581,1
7582,1
7583,1
7584,0
7585,1
7586,1
7587,1
7588,2
7589,2
7590,1
7591,1
7592,2
7593,1
7594,1
7595,1
7596,0
7597,1
7598,1
7599,1
7600,1
7601,2
7602,1
7603,0
7604,1
7605,2
7606,1
7607,1
7608,1
7609,1
7610,1
7611,0
7612,1
7613,1
7614,1
7615,1
7616,0
7617,0
7618,1
7619,2
7620,1
7621,2
7622,2
7623,1
7624,1
7625,1
7626,2
7627,2
7628,1
7629,1
7630,1
7631,1
7632,1
7633,2
7634,2
7635,0
7636,2
7637,1
7638,1
7639,1
7640,2
7641,2
7642,1
7643,1
7644,1
7645,1
7646,2
7647,1
7648,1
7649,1
7650,1
7651,1
7652,2
7653,2
7654,1
7655,0
7656,1
7657,2
7658,1
7659,1
7660,1
7661,1
7662,1
7663,2
7664,2
7665,2
7666,1
7667,1
7668,1
7669,1
7670,1
7671,1
7672,1
7673,1
7674,1
7675,1
7676,1
7677,2
7678,1
7679,2
7680,1
7681,1
7682,2
7683,1
7684,1
7685,1
7686,0
7687,1
7688,0
7689,1
7690,0
7691,1
7692,2
7693,1
7694,2
7695,1
7696,2
7697,0
7698,1
7699,1
7700,1
7701,1
7702,1
7703,1
7704,2
7705,0
7706,1
7707,1
7708,2
7709,1
7710,1
7711,1
7712,1
7713,1
7714,2
7715,1
7716,1
7717,2
7718,1
7719,0
7720,1
7721,1
7722,2
7723,1
7724,1
7725,1
7726,1
7727,1
7728,1
7729,2
7730,2
7731,1
7732,1
7733,1
7734,2
7735,1
7736,0
7737,1
7738,0
7739,1
7740,1
7741,2
7742,1
7743,1
7744,1
7745,1
7746,1
7747,0
7748,2
7749,1
7750,1
7751,0
7752,1
7753,1
7754,2
7755,2
7756,2
7757,2
7758,0
7759,1
7760,1
7761,1
7762,2
7763,1
7764,1
7765,1
7766,2
7767,1
7768,1
7769,1
7770,2
7771,1
7772,0
7773,2
7774,1
7775,2
7776,1
7777,1
7778,1
7779,2
7780,1
7781,1
7782,1
7783,0
7784,1
7785,2
7786,2
7787,1
7788,1
7789,1
7790,1
7791,1
7792,1
7793,1
7794,0
7795,1
7796,0
7797,0
7798,1
7799,2
7800,2
7801,2
7802,1
7803,0
7804,1
7805,1
7806,1
7807,1
7808,2
7809,1
7810,1
7811,1
7812,1
7813,1
7814,1
7815,0
7816,1
7817,2
7818,1
7819,2
7820,2
7821,1
7822,2
7823,2
7824,1
7825,1
7826,1
7827,1
7828,1
7829,2
7830,1
7831,0
7832,1
7833,1
7834,0
7835,1
7836,1
7837,1
7838,1
7839,1
7840,1
7841,1
7842,0
7843,1
7844,1
7845,1
7846,1
7847,1
7848,1
7849,1
7850,1
7851,1
7852,0
7853,1
7854,2
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,1
7862,1
7863,1
7864,2
7865,1
7866,1
7867,1
7868,2
7869,1
7870,1
7871,2
7872,1
7873,1
7874,0
7875,1
7876,2
7877,0
7878,1
7879,2
7880,1
7881,1
7882,2
7883,1
7884,2
7885,2
7886,2
7887,1
7888,2
7889,2
7890,1
7891,1
7892,1
7893,1
7894,2
7895,1
7896,2
7897,1
7898,1
7899,1
7900,2
7901,2
7902,1
7903,1
7904,2
7905,1
7906,1
7907,2
7908,1
7909,1
7910,1
7911,1
7912,1
7913,2
7914,1
7915,1
7916,2
7917,1
7918,1
7919,1
7920,1
7921,1
7922,2
7923,1
7924,1
7925,1
7926,2
7927,1
7928,2
7929,2
7930,2
7931,1
7932,2
7933,1
7934,2
7935,0
7936,2
7937,1
7938,2
7939,0
7940,1
7941,1
7942,1
7943,1
7944,1
7945,2
7946,1
7947,2
7948,2
7949,1
7950,1
7951,1
7952,0
7953,2
7954,1
7955,0
7956,1
7957,1
7958,1
7959,2
7960,2
7961,1
7962,1
7963,1
7964,2
7965,1
7966,0
7967,1
7968,1
7969,2
7970,1
7971,1
7972,2
7973,1
7974,2
7975,1
7976,1
7977,1
7978,1
7979,1
7980,1
7981,2
7982,1
7983,1
7984,2
7985,2
7986,1
7987,1
7988,1
7989,2
7990,2
7991,1
7992,2
7993,0
7994,1
7995,1
7996,1
7997,1
7998,1
7999,2
8000,2
8001,1
8002,1
8003,1
8004,2
8005,2
8006,1
8007,1
8008,1
8009,1
8010,0
8011,2
8012,1
8013,1
8014,1
8015,1
8016,1
8017,2
8018,2
8019,1
8020,0
8021,1
8022,1
8023,2
8024,1
8025,1
8026,1
8027,1
8028,1
8029,0
8030,0
8031,2
8032,1
8033,2
8034,2
8035,1
8036,1
8037,2
8038,1
8039,2
8040,2
8041,1
8042,1
8043,0
8044,2
8045,1
8046,1
8047,1
8048,2
8049,1
8050,1
8051,1
8052,1
8053,0
8054,1
8055,0
8056,1
8057,1
8058,1
8059,1
8060,1
8061,2
8062,0
8063,2
8064,1
8065,1
8066,1
8067,1
8068,0
8069,2
8070,1
8071,1
8072,1
8073,2
8074,1
8075,0
8076,1
8077,1
8078,1
8079,2
8080,1
8081,1
8082,2
8083,1
8084,1
8085,1
8086,1
8087,2
8088,0
8089,1
8090,1
8091,1
8092,1
8093,2
8094,1
8095,2
8096,1
8097,1
8098,2
8099,1
8100,1
8101,0
8102,2
8103,1
8104,2
8105,1
8106,1
8107,2
8108,1
8109,1
8110,1
8111,1
8112,1
8113,0
8114,1
8115,0
8116,1
8117,2
8118,1
8119,2
8120,1
8121,2
8122,1
8123,2
8124,1
8125,1
8126,1
8127,1
8128,1
8129,1
8130,1
8131,2
8132,1
8133,2
8134,0
8135,2
8136,2
8137,1
8138,2
8139,0
8140,2
8141,2
8142,1
8143,1
8144,1
8145,2
8146,2
8147,2
8148,1
8149,0
8150,0
8151,1
8152,0
8153,1
8154,1
8155,1
8156,1
8157,1
8158,2
8159,2
8160,1
8161,1
8162,1
8163,1
8164,0
8165,2
8166,1
8167,2
8168,1
8169,1
8170,1
8171,1
8172,1
8173,2
8174,2
8175,2
8176,1
8177,0
8178,1
8179,1
8180,1
8181,1
8182,1
8183,2
8184,1
8185,1
8186,2
8187,0
8188,1
8189,0
8190,2
8191,1
8192,1
8193,1
8194,1
8195,1
8196,1
8197,0
8198,1
8199,1
8200,1
8201,1
8202,2
8203,1
8204,1
8205,2
8206,1
8207,1
8208,0
8209,0
8210,2
8211,1
8212,1
8213,1
8214,1
8215,1
8216,0
8217,2
8218,2
8219,2
8220,1
8221,0
8222,1
8223,1
8224,1
8225,1
8226,1
8227,1
8228,1
8229,2
8230,1
8231,1
8232,1
8233,2
8234,1
8235,1
8236,0
8237,1
8238,1
8239,2
8240,1
8241,2
8242,1
8243,1
8244,1
8245,1
8246,1
8247,1
8248,1
8249,2
8250,1
8251,2
8252,2
8253,2
8254,1
8255,1
8256,1
8257,2
8258,0
8259,2
8260,2
8261,0
8262,1
8263,1
8264,0
8265,0
8266,0
8267,1
8268,1
8269,2
8270,1
8271,1
8272,2
8273,2
8274,1
8275,0
8276,1
8277,2
8278,2
8279,2
8280,1
8281,1
8282,0
8283,2
8284,1
8285,0
8286,1
8287,1
8288,0
8289,1
8290,1
8291,1
8292,1
8293,1
8294,1
8295,1
8296,2
8297,2
8298,2
8299,1
8300,1
8301,2
8302,1
8303,1
8304,1
8305,1
8306,1
8307,1
8308,2
8309,1
8310,1
8311,1
8312,1
8313,1
8314,1
8315,2
8316,1
8317,1
8318,1
8319,1
8320,1
8321,1
8322,1
8323,1
8324,2
8325,1
8326,2
8327,1
8328,1
8329,1
8330,1
8331,2
8332,1
8333,2
8334,1
8335,2
8336,2
8337,1
8338,1
8339,1
8340,0
8341,2
8342,1
8343,1
8344,1
8345,1
8346,1
8347,1
8348,0
8349,1
8350,1
8351,1
8352,1
8353,0
8354,1
8355,2
8356,1
8357,2
8358,2
8359,2
8360,1
8361,1
8362,1
8363,2
8364,2
8365,1
8366,2
8367,1
8368,1
8369,2
8370,1
8371,1
8372,1
8373,2
8374,1
8375,1
8376,1
8377,2
8378,2
8379,1
8380,2
8381,1
8382,1
8383,2
8384,1
8385,2
8386,1
8387,2
8388,1
8389,2
8390,1
8391,2
8392,2
8393,1
8394,1
8395,1
8396,2
8397,2
8398,2
8399,1
8400,1
8401,1
8402,1
8403,2
8404,1
8405,2
8406,2
8407,1
8408,1
8409,2
8410,1
8411,2
8412,1
8413,1
8414,2
8415,1
8416,1
8417,1
8418,2
8419,1
8420,1
8421,1
8422,1
8423,2
8424,1
8425,1
8426,2
8427,0
8428,1
8429,1
8430,1
8431,1
8432,1
8433,1
8434,2
8435,1
8436,1
8437,2
8438,0
8439,2
8440,0
8441,2
8442,2
8443,1
8444,1
8445,1
8446,1
8447,1
8448,1
8449,1
8450,2
8451,1
8452,1
8453,1
8454,2
8455,2
8456,2
8457,1
8458,1
8459,1
8460,1
8461,1
8462,1
8463,1
8464,2
8465,1
8466,2
8467,1
8468,1
8469,1
8470,1
8471,2
8472,2
8473,2
8474,1
8475,1
8476,2
8477,2
8478,0
8479,2
8480,2
8481,1
8482,1
8483,1
8484,0
8485,1
8486,2
8487,1
8488,2
8489,2
8490,0
8491,1
8492,1
8493,2
8494,1
8495,1
8496,2
8497,0
8498,2
8499,1
8500,1
8501,2
8502,1
8503,1
8504,2
8505,0
8506,2
8507,1
8508,0
8509,1
8510,1
8511,2
8512,1
8513,1
8514,2
8515,0
8516,1
8517,2
8518,1
8519,1
8520,0
8521,2
8522,1
8523,2
8524,1
8525,1
8526,1
8527,2
8528,1
8529,1
8530,1
8531,1
8532,1
8533,1
8534,1
8535,1
8536,1
8537,2
8538,1
8539,1
8540,1
8541,2
8542,2
8543,2
8544,1
8545,2
8546,2
8547,1
8548,2
8549,1
8550,1
8551,1
8552,2
8553,1
8554,1
8555,1
8556,2
8557,1
8558,2
8559,2
8560,1
8561,1
8562,2
8563,1
8564,2
8565,0
8566,1
8567,2
8568,1
8569,2
8570,2
8571,2
8572,0
8573,1
8574,1
8575,1
8576,2
8577,2
8578,2
8579,1
8580,2
8581,0
8582,2
8583,2
8584,2
8585,1
8586,2
8587,0
8588,2
8589,2
8590,1
8591,1
8592,2
